product_id	product_name	product_class	category hierarchy	product_description	product_features	rating_count	average_rating	review_count
12851	forties 8 '' x 8 '' ceramic patterned wall & floor tile	Floor & Wall Tile	Home Improvement / Flooring, Walls & Ceiling / Floor Tiles & Wall Tiles / Ceramic Floor Tiles & Wall Tiles	inspired by artisan cement tiles , twenties series 8 '' x 8 '' ceramic patterned wall & floor tile captures the look of authentic encaustic tiles with a versatile ceramic body . this square tile features floral old-world patterns in snow white tones that are accented by simplistic arcs . set on a charcoal black base glaze , the contrasting design features a weathered , speckled look , replicating the beauty of spanish design and offering a unique blend of old-world style and modern appeal . this visually rich floor and wall tile can blend into virtually any design theme , ranging from contemporary projects to traditional installations . its durable and frost-resistant features make this an ideal choice for indoor and outdoor installations including kitchens , bathrooms , backsplashes , showers , entryways , patios and fireplace facades . it is a perfect choice on its own or paired with other product in the forties collection . tile is the better choice for your space . this tile is made from natural ingredients , making it a healthy choice as it is free from allergens , vocs , formaldehyde and pvc .	recommendedgroutjoint:1/4 inches|material : ceramic|piecespercarton:25|approvedapplications : wall tile|resistancetype : fire resistant|resistancetype : slip resistant|installationlocation : shower floor|individualtilewidth:8|budgettier : budget friendly|peirating:3 - normal traffic|overallthickness:0.23|productcare : do not use abrasive cleaners|installationlocation : outdoor|countryoforigin : portugal|recommendedgroutcolor : white|tiledesign : patterned|waterabsorption : vitreous|resistancetype : scratch resistant|warrantydetails : manufacturing defects only-no claims will be accepted for tile already installed|waterperformancelevel : water resistant|lsbinvestmentskus : allmodern|shadevariation : v2-slight variation|breakingstrength:250|samplepartnumber : frc8twcl-samp|resistancetype : stain resistant|resistancetype : mildew resistant|installationlocation : bathroom wall|compatibletrimpieces : no compatible trim pieces|color : grey/white/charcoal|dcofrating : above 0.42|installationlocation : shower wall|productcare : wipe with damp cloth|tiletypereportingbuckets : field tile - ceramic - no design - small format|resistancetype : heat resistant|productcare : ph neutral , non-abrasive cleaner|mohs-surfacehardness:7|edgetype : pressed|productcare : use tile specific cleaner|approvedapplications : floor tile|warrantylength:30 days|overallproductweight:27.5|squarefeetpercarton:11|outdoorinstallation : only in covered areas|installationlocation : backsplash|tiletype : singular tile|glosslevel : matte|individualtilelength:8|installationlocation : kitchen floor|shape : square|resistancetype : rust resistant|edgestyle : straight edge|installationlocation : bathroom floor|resistancetype : frost resistant|installationlocation : fireplace surround|patternfrequency:1|patternrepeatfrequency:1|sealingrequired : no|fireresistant : no| : no|canadaproductrestriction : no|subway : no|nfpa253orastme648compliant : no|compatibletiletrim : no|distressed : no|submersible : no|cpsiacompliant : no|toptilepick : no|soldincarton : yes|glazed : yes|heatresistant : yes|commercialwarranty : yes|textured : yes|flooruse : yes|non-toxic : yes|frostresistant : yes|sampleavailable : yes|productwarranty : yes|uniformpackagingandlabelingregulationsuplrcompliant : yes|squarefeetincluded : yes|slipresistant : yes|fullorlimitedwarranty : limited|purposefuldistressingtype : no distressing|supplierintendedandapproveduse : residential use|naturalvariationtype : no natural variation	116.0	5.0	84.0
1183	9.5 '' artificial aloe succulent	Faux Plants and Trees		this artificial green aloe vera pick is the perfect addition to any natural arrangement . this pick features a green aloe vera plant with thorny on a short wired stem . it measures 9 '' inches tall and 8 '' in diameter .	overallheight-toptobottom:9.5|countryoforigin-additionaldetails : made in china|pantdepth-fronttoback:9.5|plantcategory : succulent|overallproductweight:0.2|overallwidth-sidetoside:9.5|placement : desktop|plantplanterwidth-sidetoside:9.5|overalldepth-fronttoback:9.5|plantmaterial : plastic|plantspecies : aloe|plantheight-toptobottom:9.5|planttype : artificial|plantcolor : green|holidayoccasion : no holiday|numberofplantsincluded:1|uniformpackagingandlabelingregulationsuplrcompliant : no|commercialwarranty : no|baseincluded : no|base : no|canadaproductrestriction : no| : no|outdooruse : yes|weatherresistant : yes|uvfaderesistant : yes|countryoforigin : china|supplierintendedandapproveduse : residential use	7.0	5.0	5.0
40991	oliveri 85.43 '' linen square arm sofa bed		Furniture / Living Room Furniture / Sofas	the classic design of this sofa gives it a distinctive look that elevates your well-curated collection . the back cushion can be folded down so that the couch can be easily turned into a futon sofa . you can lie down and rest whenever you like , and it also can give your overnight friend a sleeper couch . its solid color pattern perfectly complements monochromatic palettes while its button-tufted details add a refined touch to any space . add this piece to the living room to round out a mod arrangement , then pair it with an abstract canvas print for an artful ensemble . round out the look with a hair-on-hide rug for a touch of texture . its foam-filled upholstery makes this sofa the perfect option for enjoying weekend movie night or snuggling up with your latest read and a hand-knitted patchwork quilt .	seatdepth-fronttoback:23|dsprimaryproductstyle : modern|producttype : sleeper|dssecondaryproductstyle : mid-century modern|countryoforigin-additionaldetails : made in usa of imported materials|seatheight-floortoseat:16|warrantylength:6 months|durability : no extra resistance|backtype : tufted back|sleepersize : full|seatconstruction : mdf|cushionconstruction : foam|legcolor : brown|overallwidth-sidetoside:85.43|foamdensity:1.5 lbs./cu . ft.|levelofassembly : partial assembly|legmaterial : solid wood|upholsterymaterial:100 % linen|dswoodtone : red wood|woodspecies : walnut|backfillmaterial : foam|backheight-seattotopofback:16.73|seatwidth-sidetoside:75|overallheight-toptobottom:31.5|seatconstruction : coil spring|armtype : square arm|overalldepth-fronttoback:34.48|seatingcapacity-tomigrate:3|framematerial : solid wood|legheight-toptobottom:7|estimatedtimetosetup:30|minimumdoorwidth-sidetoside:24|supplierintendedandapproveduse : non residential use|seatstyle : tight seat|seatfillmaterial : foam|pattern : solid color|weightcapacity:800|waterrepellant : this type of fabric is impenetrable to water to an extent.|design : sofa bed|overallproductweight:99|taacompliant : no|uniformpackagingandlabelingregulationsuplrcompliant : no|nailheadtrim : no|ottomanincluded : no|reversiblecushions : no|skirted : no|bhftiupholsteredfurnitureflammabilitycompliant : no|compositewoodproductcwp : no|firerated : no|removablecushioncover : no|calgreencompliant : no|commercialwarranty : no|cpsc-16cfr1633compliant : no|caltb116compliant : no|scscertified : no|laceyactcompliant : no|energypolicyact1992compliant : no|usbport : no|tosspillowsincluded : no|caltb117-2013compliant : no|storagespaceincluded : no|slipcovered : no|containsflameretardantmaterials : no|oeko-texcertified : no|cpsc-16cfr1632compliant : no|storageincluded : no|organic : no| : no|nfpacompliant : no|sor2016-183compliant : no|ansibifmax54loungepublicseating : no|canadaproductrestriction : no|gsaapproved : no|generalcertificateofconformitygcc : no|adultassemblyrequired : yes|removablecushions : yes|productwarranty : yes|tuftedcushions : yes|fullorlimitedwarranty : limited|purposefuldistressingtype : no distressing|supplierintendedandapproveduse : residential use	16.0	4.5	15.0
40280	5 piece counter height pub table set	Dining Table Sets	Furniture / Kitchen & Dining Furniture / Dining Tables & Seating / Kitchen and Dining Sets	this product includes one round counter height pub table and 2 wood or faux leather seat stools . featuring a highly superior design , the elegantly created small kitchen table consists of four counter height chairs and one round table with a very sleek wood finish . coming with a sitting capacity of 4 people , it is appropriate to fill the extra space of your dining space or kitchen space . the table incorporates an extraordinary pedestal base with spider legs , and chairs are produced in such a way that they facilitate all possible sitting positions .	tablebasecolor : mahogany|overalltablelength-endtoend:30|chairwidth-sidetoside:20|seatingcolor : mahogany|topwoodspecies : rubberwood|tabletopcolor : mahogany|additionaltoolsrequirednotincluded : all tools included|levelofassembly : partial assembly|tabletopmaterial : solid wood|warrantydetails : east west furniture llc product warranty manufacturer warrants that its merchandise is free for manufacturing defects and will either give credit or replace defective parts for a period of up to six months from the date of purchase in accordance with the conditions set forth below . if a manufacturing defect is found , the manufacturer should be notified promptly of the defect . customers are required to submit digital images of the defects . all products are covered for any broken and cracked piece . warranty is void for any of the following conditions : 1. improper maintenance or improper use resulting in damage . 2. warranty does not cover minor color variations between the product image and your furniture . 3. this warranty covers furniture intended for residential use only , does not cover any commercial use . 4. dissatisfaction due to buyer 's remorse . 5. normal wear and tear . damages incurred by accidents or abuse . 6. damages incurred during assembling or maintenance.|tableshape : round|style : modern & contemporary|dsprimaryproductstyle : traditional|numberofchairsincluded:4|seatingmaterial : solid wood|tablebasematerial : solid wood|toolsneededforassembly : no tools are necessary|numberofitemsincluded:5|estimatedtimetosetup:60|dswoodtone : medium wood|seatingwoodspecies : rubberwood|tablebasetype : pedestal|weightcapacity:300|chairdepth-fronttoback:18|overalltablewidth-sidetoside:30|chairbackstyle : slat back|overalltableheight-toptobottom:36|countryoforigin : viet nam|dssecondaryproductstyle : transitional traditional|chairheight-toptobottom:40|warrantylength:6 months|seatingcapacity:4|basewoodspecies : rubberwood|suggestednumberofpeopleforassemblyinstall:2|benchseating : no|adjustabletableheight : no|outdooruse : no|californiaproposition65warningrequired : no|compositewoodproductcwp : no|glossfinish : no|bench : no|commercialwarranty : no|upholstered : no|avoidpowertools : no|mirrored : no|breakfastnook : no|swivelseat : no|leafincluded : no|adjustableseatheight : no|armsincluded : no| : no|upholsteredchair : no|seatarms : no|upholstered : yes|table : yes|adultassemblyrequired : yes|waterresistant : yes|productwarranty : yes|seatback : yes|chairs : yes|fullorlimitedwarranty : limited
3461	ponce de leon solid color room darkening outdoor grommet single curtain panel	Curtains & Drapes	Décor & Pillows / Window Treatments / Curtains & Drapes	perfect for sectioning off the patio or keeping light at bay in the sunroom , this curtain features a grommet top and a weather-resistant design . let it frame your french doors to the veranda or add it to the foyer for a touch of classic elegance . crafted from 100 % polyester , it 's fade- , uv- , and mildew-resistant , as well as water repellent , making it a great choice for areas that get exposed to the weather .	style : traditional|color : butter|panellength-toptobottom:108|dssecondaryproductstyle : transitional modern|grommetdiameter:1.5|producttype : curtain|color : green|color : lime|style : coastal|lightfiltration : room darkening|color : white|panellength-toptobottom:96|dsprimaryproductstyle : modern|headertype : grommet|color : khaki|color : natural|color : beige|color : blue|lifestage : adult|panellength-toptobottom:84|decorativeadditions : appliquéd|materialdetails:100 % yarn dyed polyester|color : chocolate|cleaningmethod : machine washable|pattern : solid color|color : aqua|singlepanelwidth-sidetoside:50|singlepanelweight:3|color : orange| : curtain rod|material : polyester|maximumroddiameterallowed:1.5|color : red|color : dark gray|waterresistantdetails : fabric chemically treated to repel water|bottomhemlength-toptobottom:3|holidayoccasion : no holiday|color : tangerine|singlepanelweight:1.8|includedaccessories : no extra accessories|color : bahama blue|location : indoor / outdoor|numberofpanelsincluded:1|singlepanelweight:2|curtainrod : no|curtainrodincluded : no|installationrequired : no|canadaproductrestriction : no|thermalinsulation : no|noisereducing : no|linerorbackingincluded : no|stainresistant : no|fireresistant : no|waterresistant : yes| : yes|sor2016-194-textileflammabilityregulations : yes|sor2019-97-cordedwindowcoveringsregulations : yes|ansiwcmaa1001-2018standard : yes|ironsafe : yes|headerincluded : yes|header : yes|countryoforigin : china	363.0	4.5	278.0
36239	bumgardner side chair	Dining Chairs	Furniture / Kitchen & Dining Furniture / Dining Tables & Seating / Kitchen & Dining Chairs / Side Kitchen & Dining Chairs	a delightfully dramatic update on a traditional design , this chic side chair offers classic appeal to your well-appointed dining room . made with a solid rubberwood frame in a smoky black finish , this parsons-style chair sports cream-hued polyester-blend upholstery with handsome button tufting and classic nailhead trim . and is perfect for placing around a handsome , dark dining table . arrives in a set of two .	upholsteryfillmaterial : polyester|upholsterymaterial : polyester/polyester blend|dsprimaryproductstyle : traditional|legcolor : smokey black|dssecondaryproductstyle : american traditional|seatdepth-fronttoback:18|overallheight-toptobottom:41.5|mainmaterialseatbackwoodspecies : pine|productcare : wipe clean with a damp cloth|overallwidth-sidetoside:19.5|style : traditional|legmaterial : solid wood|overalldepth-fronttoback:26.25|backstyle : solid back|overallproductweight:22|maincolor : beige|producttype : side chair|weightcapacity:300|levelofassembly : partial assembly|seatheight-floortoseat:19.25|numberofchairsincluded:2|cecertified : no|iso14001certified : no|foldable : no|scscertified : no|ista1acertified : no|ista3aor6acertified : no|arms : no|commercialuse : no|firacertified : no|iso9001certified : no| : no|commercialwarranty : no|stackable : no|compositewoodproductcwp : no|ansibifmax51officeseating : no|legaldocumentation : no|customproduct : no|containsflameretardantmaterials : no|wheelsincluded : no|firerated : no|taacompliant : no|swivel : no|tuftedupholstery : yes|chairsincluded : yes|caltb116compliant : yes|nailheadtrim : yes|upholstered : yes|adultassemblyrequired : yes|soffacompliant : yes|caltb117-2013compliant : yes|countryoforigin : china|supplierintendedandapproveduse : residential use	253.0	4.5	164.0
1603	aubreey stacking side chair in natural	Dining Chairs	Furniture / Kitchen & Dining Furniture / Dining Tables & Seating / Kitchen & Dining Chairs	this set of 2 rotatable bar stools is perfect for decorating your living room , and can also add a retro feel to your office , bar or restaurant . the bar chair is made of hot pressing , wear-resistant , anti-aging , breathable and no smell . the base and footrest are made of galvanized steel , making the stool strong and durable . the cushions are filled with high-density , high-quality sponges , which increase comfort and are not easily deformed . the height can be adjusted easily and safely through the handle .	durability : stain resistant|dswoodtone : light wood|greenguardgoldcertified : |legcolor : natural|mainmaterial : solid + manufactured wood|durability : scratch resistant| : |weightcapacity:265|overalldepth-fronttoback:18|levelofassembly : partial assembly|seatdepth-fronttoback:12.5|backstyle : |greenguardcertified : |overallheight-toptobottom:43.5|numberofchairsincluded:4|dssecondaryproductstyle : transitional modern|durability : rust resistant|producttype : side chair|dsprimaryproductstyle : modern|legmaterial : manufactured wood|seatwidth-sidetoside:12.5|maincolor : natural|overallwidth-sidetoside:19.5|seatheight-floortoseat:18|overallproductweight:16.3693|uniformpackagingandlabelingregulationsuplrcompliant : no|wheelsincluded : no|containsflameretardantmaterials : no|generalcertificateofconformitygcc : no|foldable : no|commercialwarranty : no|scscertified : no|productwarranty : no|swivel : no|firerated : no|compositewoodproductcwp : no| : no|arms : no|canadaproductrestriction : no|doublerubtested : no|upholstered : no|adultassemblyrequired : yes|gsaapproved : yes|chairsincluded : yes|ansibifmax54loungepublicseating : yes|stackable : yes|countryoforigin-additionaldetails : china|purposefuldistressingtype : no distressing|supplierintendedandapproveduse : residential use|naturalvariationtype : no natural variation
14710	nathan 2 drawer nightstand	Nightstands	Furniture / Bedroom Furniture / Nightstands	organize your bedroom essentials with a convenient companion or give your living room sofa extra storage and table space . featuring beautiful mango wood drawers for a one-of-a-kind design , our handcrafted accent cabinet offers a mid-century modern look and a boho influence for your home with its natural wood drawers . this accessory is completed with storage space , giving you plenty of room to organize your items . with a minimalistic yet outstanding design , our cabinet will easily enhance your decor , bringing out the best of your interior space .	naturalvariationtype : natural wood grain color variation|framematerial : solid + manufactured wood|overallwidth-sidetoside:20|warrantylength:90 days|framewoodspecies : mango|productcare : wipe with clean cloth and mild soap , when needed|topmaterialdetails : mango wood|dssecondaryproductstyle : mid-century modern|softcloseorselfclosedrawerglides : |overallproductweight:24.63|overallheight-toptobottom:24|dswoodtone : light wood|overalldepth-fronttoback:13|framematerialdetails : faux wood + mango wood|levelofassembly : full assembly needed|mainwoodjoinerymethod : tongue and groove|color : gray|topmaterial : solid wood|countryoforigin : india|drawerglidemechanism : wood slide|dsprimaryproductstyle : modern|topwoodspecies : mango|numberofdrawers:2|feltlineddrawers : no|integratedtech : no|removablehandle : no|uniformpackagingandlabelingregulationsuplrcompliant : no| : no|shagreen-embossedexterior : no|shelvingincluded : no|californiaproposition65warningrequired : no|bachelorschest : no|round : no|lightingincluded : no|ista3aor6acertified : no|caltb117-2013compliant : no|commercialwarranty : no|upholstered : no|canadaproductrestriction : no|eligibleforhardwarepacks : no|glossfinish : no|warrantydetails : no|built-inoutlets : no|cablemanagement : no|mirrored : no|cpsiacompliant : no|kiln-driedwood : no|ista1acertified : no|shelving : no|floatingshelf : no|doorsincluded : no|finishedback : no|adultassemblyrequired : yes|generalcertificateofconformitygcc : yes|productwarranty : yes|drawersincluded : yes|drawers : yes|compositewoodproductcwp : yes|legs : yes|carbphaseiicompliantformaldehydeemissions : yes|tscatitlevicompliantformaldehydeemissions : yes|handleaccentmaterial : metal|fullorlimitedwarranty : limited|purposefuldistressingtype : no distressing|supplierintendedandapproveduse : residential use	52.0	4.5	46.0
18749	chef 3 piece kitchen canister set	Canisters & Jars		organize your kitchen counters while adding character to your kitchen . an ideal option for storing food items such as cereal , rice , quinoa , flour , sugar , and so much more ! crafted from ceramic , it includes a silicone seal on the lid to help keep it sealed and airtight .	lidmaterial : ceramic|capacity:2.56|overallproductweight:2.75|overalldepth-fronttoback:6|decorative : decorative|productfeatures : dishwasher safe|numberofcontainers:3|overallwidth-sidetoside:6|color : red/black/white|producttype : kitchen canister set|overallheight-toptobottom:8.5|capacity:1.58|primarymaterial : ceramic|setsize:3|individualcontainercapacity:117 oz|individualcontainercapacity:82 oz|capacity:3.65|holidayoccasion : no holiday|individualcontainercapacity:50.6 oz|uniformpackagingandlabelingregulationsuplrcompliant : no|commercialwarranty : no|singlecontainercapacityincluded : no|foodsafe : yes|bpafree : yes|ptfefree : yes|non-toxic : yes|multiplecontainersincluded : yes|capacitiesincluded : yes|leadfree : yes|countryoforigin : china|supplierintendedandapproveduse : residential use	249.0	5.0	157.0
2705	yancy 3 - light 20 '' caged geometric semi flush mount	Flush Mount Lighting			recommendedbulbshape : candle| : compatible|finish : bronze|recommendedbulbshapecode : c11|overallproductweight:7.04|bodydepth-fronttoback:20|whatisullisted : the underwriters laboratories ( ul ) is an independent product safety certification organization that provides products with dry , damp , or wet location ratings.|whatisdrydamporwetlocationlisted : this indicates whether the fixture is safe to use in dry locations , damp locations ( moist environments ) , or wet locations ( direct exposure to water ) .|style : antik|dsprimaryproductstyle : traditional|numberoflights:3|countryoforigin-additionaldetails : made in china|fixtureshape : geometric|powersource : hardwired|canopyheight-toptobottom:1.6|warrantylength:1 year|producttype : semi flush mount|style : traditional|bulbbase : e12/candelabra|dry , damporwetlocationlisted : dry|style : farmhouse / country|levelofassembly : partial assembly|maximumwattageperbulb:60|supplierintendedandapproveduse : non residential use|lsbinvestmentskus : birchlane|canopywidth-sidetoside:5|bodywidth-sidetoside:20|lightdirection : ambient|metaltype : steel|bodyheight-toptobottom:19|canopydepth-fronttoback:5|fixturedesign : lantern|dssecondaryproductstyle : transitional traditional|voltage:120|commercialwarranty : no|cetllisted : no|handblownglass : no|dimmerswitchincluded : no|adjustablehanginglength : no|csalistedforusa : no|shade : no|energypolicyact1992compliant : no|csalistedforcanada : no|bulbincluded : no|metlisted : no|ul2108listed : no|smartenabled : no|integratedled : no|canadaproductrestriction : no|etllisted : no|witbbulbincluded : no|crystalcomponent : no|calgreencompliant : no|secondaryaccentmaterial : no|plug-in : no|taacompliant : no|dimmablelightincluded : no| : no|slopedceilingcompatible : no|convertible : no|shadeincluded : no|csacertified : no|adacompliant : no|adultassemblyrequired : yes|cullisted : yes|bulbnotincludedbutrequired : yes|uniformpackagingandlabelingregulationsuplrcompliant : yes|weeerecyclingrequired : yes|productwarranty : yes|ullisted : yes| : yes|dimmable : yes|canopyincluded : yes|firerated : yes|installationrequired : yes|downrodincluded : yes|countryoforigin : china|primarymaterial : metal|fullorlimitedwarranty : limited|supplierintendedandapproveduse : residential use	910.0	4.5	517.0
6753	34 '' w x 72 '' h door opening frameless shower door	Shower & Tub Doors	Home Improvement / Bathroom Remodel & Bathroom Fixtures / Showers & Bathtubs / Shower & Bathtub Doors	the shower or tub door offers classic style with a modern touch . transform your bathroom with a beautiful balance of functionality , elegance , and sophistication . a variety of finishes and glass options will match any bathroom decor .	overallproductweight:93|countryoforigin-additionaldetails : made in china|walkthroughheight-toptobottom:71|glasstype : tempered glass|warrantylength:30 days|frametype : frameless|doorinstallationtype : hinged|supplierintendedandapproveduse : non residential use|overallheight-toptobottom:72|dsprimaryproductstyle : modern|hingetype : frameless|producttype : shower door|dsmetallic : aluminum|overallwidth-sidetoside:34|glassthickness-fronttoback:0.39|glassfinish : pattern|walk-throughwidth-sidetoside:24|doorhanding : right|hardwarefinish : black|numberofhandles:1|lowleadcompliant : no|vermontact193compliant : no|asse1001certified : no|headerincluded : no|outofplumbadjustability : no|sor2016-174-glassdoorsandenclosuresregulations : no|ullisted : no|generalcertificateofconformitygcc : no|cullisted : no|csacertified : no|levelerincluded : no|uniformpackagingandlabelingregulationsuplrcompliant : no| : no|towelbarincluded : no|greenguardgoldcertified : no|greenguardcertified : no|asmea112193compliant : no|energypolicyact1992compliant : no|canadaproductrestriction : no|asmea112192csab451compliant : no|calgreencompliant : no| : yes|adacompliant : yes|installationrequired : yes|commercialwarranty : yes|mountinghardwareincluded : yes|productwarranty : yes|handlesincluded : yes|adultassemblyrequired : yes|hingesincluded : yes|tilemounting : yes|fullorlimitedwarranty : limited|supplierintendedandapproveduse : residential use
34145	four seasons playhouse	Playhouses & Play Tents	Baby & Kids / Toddler & Kids Playroom / Indoor Play / Kids' Playhouses	the 4 seasons 2.5 ' x 3.33 ' playhouse is petite which makes it perfect for small spaces indoors and out ! the playhouse features a full floor , working dutch door , arch-top window , arched slate roof , and coach light fixtures . the floor has a molded tile look , columns provide an open view of the interior , has two molded-in seats and table , eight interior nooks provide space to display treasures , electronic doorbell ( 2 aaa batteries not included ) , and a built-in mailbox with an open slot .	estimatedtimetoassembleinternal:205|agegroup:5 to 6 years|warrantylength:3 years|countryoforigin-additionaldetails : made in usa|interiorwidth-sidetoside:30|countryoforigin : united states|design : cabin/cottage|overallwidth-sidetoside:54|primarymaterial : plastic|interiorheight-toptobottom:42.5|interiordepth-fronttoback:40|overallheight-toptobottom:58.5|color : beige|overalldepth-fronttoback:55|producttype : playhouse|overallproductweight:81.5|primarymaterialdetails : poly|floormaterial : plastic|foundation : no| : no|foldable : no|cpai-84compliant : no|sandboxincluded : no|porchincluded : no|fireresistant : no|playballsincluded : no|compositewoodproductcwp : no|slideincluded : no|playphoneincluded : no|pop-up : no|shinglesincluded : no|foundationrequired : no|builtinkitchenincluded : no|licensedproduct : no|porch : no|flowerboxincluded : no|windowsincluded : no|wayfairexclusiveproduct : no|csacertified : yes|door : yes|cpsc-15u.s.code§1278a-children ’ sproductscontaininglead : yes|cpsc-16cfr1500.49compliant : yes|loft : yes|loftincluded : yes|productwarranty : yes|cpsc-16cfr1303compliant : yes|mailboxincluded : yes|waterresistant : yes|weatherresistant : yes|uniformpackagingandlabelingregulationsuplrcompliant : yes|uvresistant : yes|astmf963-11compliant : yes|adultassemblyrequired : yes|non-toxic : yes|sor2018-83-consumerproductscontainingleadregulations : yes|doorbell : yes| : yes|chemicalsofconcerncompliant : yes|children ’ sproductcertificatecpc : yes|floorincluded : yes|supplierintendedandapproveduse : residential use	145.0	4.5	91.0
33634	28 '' wide tufted velvet wingback chair	Accent Chairs	Furniture / Living Room Furniture / Chairs & Seating / Accent Chairs	featuring flared arm and back with button tufting details , built on four wood-grained legs , making the wingback chair attractive to upgrade your seating decor . a thick cushion seat fully upholstered with comfortable velvet , curved back surrounding for support , make it a perfect choice to bring this wingback chair to your living space .	seatfillmaterial : foam|upholsterycolor : light green|dsprimaryproductstyle : modern|armmaterial : fabric|armmaterialdetails : velvet|overallproductweight:31.68|overallheight-toptobottom:38.75|design : wingback chair|seatconstruction : mdf|dssecondaryproductstyle : mid-century modern|legmaterialdetails : oak|additionaltoolsrequirednotincluded : all tools included|backfillmaterial : foam|pattern : solid color|basestyle : basic four leg|weightcapacity:300|cushionconstruction : foam|framematerialdetails : wood|warrantylength:90 days|upholsterycolor : purple|dswoodtone : espresso wood|armheight-floortoarm:24.25|upholsterycolor : teal|legcolor : black|seatwidth-sidetoside:20|backheight-seattotopofback:19.75|seatheight-floortoseat:19|levelofassembly : partial assembly|armtype : flared arms|seatdepth-fronttoback:19.25|productcare : spot clean|upholsterymaterial : velvet|durability : fade resistant|overalldepth-fronttoback:30.75|overallwidth-sidetoside:28|legmaterial : manufactured wood|waterrepellant : no resiliency|backtype : tufted back|countryoforigin-additionaldetails : product of china|minimumdoorwidth-sidetoside:20|framematerial : manufactured wood|numberofchairsincluded:1| : no|anti-microbial : no|doublerubtested : no|tosspillowsincluded : no|oeko-texcertified : no|mattressincluded : no|madetoorder : no|iso9001certified : no|ansibifmax51officeseating : no|organic : no|nailheadtrim : no|fireresistant : no|firerated : no|canadaproductrestriction : no|swivel : no|containsflameretardantmaterials : no|commercialwarranty : no|removablecushions : no|ista1acertified : no|ottomanincluded : no|slipcovered : no|ansibifmax54loungepublicseating : no|eligibleforhardwarepacks : yes|armsincluded : yes|compositewoodproductcwp : yes|carbphaseiicompliantformaldehydeemissions : yes|tuftedcushions : yes|weightcapacitygreaterthan250lbs : yes|upholstered : yes|eligibleforreplacementparts : yes|uniformpackagingandlabelingregulationsuplrcompliant : yes|tscatitlevicompliantformaldehydeemissions : yes|adultassemblyrequired : yes|productwarranty : yes|fullorlimitedwarranty : limited|purposefuldistressingtype : no distressing|supplierintendedandapproveduse : residential use	11.0	5.0	11.0
24293	orland dining table	Dining Tables	Furniture / Kitchen & Dining Furniture / Dining Tables & Seating / Kitchen & Dining Tables	this beautiful dining table has a rustic and modern look wrapped into one . the table sits on a rustic trestle base and has a more modern dark nutmeg finish . the wood has a knotty and appeal to it making it perfect for everyday uses or can be dressed up for dinner parties .	overallproductweight:68.36|topcolor : knotty nutmeg|topmaterial : solid wood|topwoodspecies : rubberwood|basecolor : knotty nutmeg|tablemechanism : fixed table|basematerial : solid wood|seatingcapacity:8|overalllength-endtoend:70.62|overalldepth-fronttoback:35.5|overallheight-toptobottom:29.75|tableshape : rectangular|style : modern & contemporary|countryoforigin : malaysia|tablebasetype : trestle|basewoodspecies : rubberwood|levelofassembly : partial assembly|naturalvariationtype : natural wood grain color variation|dswoodtone : medium wood|legheight-toptobottom:29| : no|commercialwarranty : no|compositewoodproductcwp : no|storageincluded : no|leafincluded : no|tablepadincluded : no|leaf : no|mirrored : no|extendablecollapsibletable : no|chairsincluded : no|benchesincluded : no|adjustableheight : no|productwarranty : yes|tablesincluded : yes|glossfinish : yes|adultassemblyrequired : yes|supplierintendedandapproveduse : residential use	89.0	4.5	57.0
14511	pine branch	Faux Plants and Trees			planttype : artificial|holidayoccasion : no holiday|overallheight-toptobottom:11|plantheight-toptobottom:11|overallwidth-sidetoside:11|pantdepth-fronttoback:3|plantplanterwidth-sidetoside:3|season : spring|plantspecies : pine|overallproductweight:5|overalldepth-fronttoback:3.5|plantcategory : branch|plantmaterial : plastic|base : no|outdooruse : no|baseincluded : no|weatherresistant : no|countryoforigin : china
13424	anahi frameless beveled design ovation reign rectangle scalloped bathroom/vanity mirror	Wall & Accent Mirrors	Décor & Pillows / Mirrors / All Mirrors / Bathroom & Vanity Mirrors	this frameless beveled design ovation reign rectangle scalloped bathroom/vanity mirror is just that : all mirror - no frame ! the shape of the glass is rectangular with scalloped corners . it is beveled enhancing its simplistic beauty and style . its sleek style makes this mirror a favorite for bringing some flair to your decor . this simple yet stunning piece would be a great addition to any room . it is a perfect focal point for an entryway , bathroom , bedroom or any room in your home . hangers are affixed to the back of the mirror so it is ready to hang right out of the box in either a horizontal or vertical orientation .	overallwidth-sidetoside:30|lifestage : adult|holidayoccasion : no holiday|dssecondaryproductstyle : classic glam|mirrortype : bathroom / vanity|mirrorfinishes : beveled|largestdimension:40|shape : rectangle|orientation : horizontal and vertical|dsprimaryproductstyle : glam|overallproductweight:16.3|overallwidth-sidetoside:24|overallproductweight:21.8|largestdimension:36|overallheight-toptobottom:36|mounttype : wall mounted|surfaceshape : flat|overalldepth-fronttoback:0.39|tiltmirror : no|adjustable : no| : no|plug-in : no|drawersincluded : no|californiaproposition65warningrequired : no|shelvesincluded : no|swingarmincluded : no|weeerecyclingrequired : no|venetian : no|shaversocket : no|magnifying : no|framed : no|storageincluded : no|installationrequired : no|fogfreemirror : no|lighted : no|carbphaseiicompliantformaldehydeemissions : yes|tscatitlevicompliantformaldehydeemissions : yes|beveledglass : yes|compositewoodproductcwp : yes|countryoforigin : china	71.0	5.0	52.0
